sample_name	cluster
TCGA-A8-A08T	1
TCGA-A2-A4S1	2
TCGA-BH-A0E9	3
TCGA-D8-A1JU	3
TCGA-E2-A14O	5
TCGA-E9-A1N5	3
TCGA-AR-A24H	5
TCGA-E2-A158	4
TCGA-LL-A6FP	1
TCGA-D8-A1JI	5
TCGA-AN-A04D	4
TCGA-AQ-A7U7	3
TCGA-AO-A03R	3
TCGA-3C-AAAU	5
TCGA-BH-A0EA	3
TCGA-S3-AA11	1
TCGA-C8-A130	2
TCGA-Z7-A8R5	3
TCGA-AC-A3BB	3
TCGA-D8-A1XU	1
TCGA-AR-A0TX	2
TCGA-B6-A0IC	1
TCGA-AN-A0FX	4
TCGA-A8-A0A7	2
TCGA-A2-A0CM	4
TCGA-AN-A0AK	5
TCGA-BH-A0C1	3
TCGA-UU-A93S	2
TCGA-LL-A740	2
TCGA-C8-A12O	2
TCGA-D8-A1XF	5
TCGA-A8-A08I	5
TCGA-AC-A2FF	3
TCGA-EW-A1P1	3
TCGA-A2-A0CO	3
TCGA-E2-A1B4	1
TCGA-E2-A1L8	1
TCGA-GM-A2DH	2
TCGA-E9-A1N8	4
TCGA-A8-A07R	4
TCGA-A7-A26F	2
TCGA-AR-A0U2	5
TCGA-A2-A3XY	4
TCGA-AC-A2FO	3
TCGA-S3-AA10	4
TCGA-BH-A0H6	1
TCGA-LL-A8F5	4
TCGA-A7-A0D9	5
TCGA-AC-A3W7	3
TCGA-D8-A1XA	5
TCGA-D8-A1XQ	4
TCGA-A2-A04V	5
TCGA-E9-A1NG	2
TCGA-A2-A1FX	5
TCGA-E9-A1RD	1
TCGA-A7-A3J0	1
TCGA-E9-A1R3	1
TCGA-E9-A244	4
TCGA-AR-A24P	1
TCGA-A2-A1G1	4
TCGA-GM-A5PV	3
TCGA-A8-A08Z	1
TCGA-E2-A1IL	1
TCGA-D8-A27I	3
TCGA-S3-AA17	5
TCGA-BH-A1FE	3
TCGA-AR-A256	4
TCGA-EW-A1OZ	2
TCGA-A2-A259	3
TCGA-A8-A0AD	1
TCGA-BH-A18G	4
TCGA-E2-A15J	1
TCGA-BH-A1F6	4
TCGA-EW-A1P8	4
TCGA-AO-A1KT	5
TCGA-A2-A0D0	4
TCGA-3C-AALK	3
TCGA-AO-A1KS	5
TCGA-EW-A1OW	4
TCGA-OL-A5RU	3
